EpochTime,DOA,Confidence,Strength
163315,340,142,-332
163743,90,29,-658
164290,70,47,-661
164610,72,42,-661
165066,344,130,-357
165509,345,128,-342
165943,91,50,-657
166387,83,50,-658
166808,87,36,-658
167236,347,121,-389
167687,347,123,-362
168126,348,122,-448
168568,87,36,-660
168997,77,37,-660
169435,351,113,-442
169879,351,114,-381
170307,352,115,-408
170730,80,66,-661
171175,84,51,-662
171623,351,113,-489
172060,351,113,-391
172478,352,113,-405
172933,74,40,-657
173367,65,40,-660
173803,87,47,-663
174222,351,139,-395
174679,351,125,-398
175111,355,118,-399
175571,355,109,-433
175988,359,87,-420
176414,360,122,-555
176851,85,40,-662
177293,195,34,-662
177743,76,41,-660
178167,350,144,-429
178611,343,152,-393
179047,335,144,-369
179474,322,126,-382
179923,321,135,-296
180344,325,148,-318
180831,66,43,-660
181227,75,55,-660
181654,81,35,-658
182103,325,155,-333
182551,326,158,-317
182962,325,158,-473
183432,80,44,-662
183846,100,49,-661
184281,332,153,-370
184739,335,157,-346
185171,337,165,-402
185603,73,24,-660
186033,98,46,-660
186452,351,152,-415
186915,326,159,-363
187352,335,151,-382
187767,69,31,-656
188203,69,51,-659
188651,337,173,-462
189104,341,165,-348
189517,340,161,-351
189960,90,47,-658
190411,88,53,-659
190830,85,53,-660
191287,334,179,-352
191711,331,169,-329
192147,94,73,-657
192595,96,78,-651
193012,99,92,-650
193467,322,82,-237
193899,320,84,-225
194329,320,84,-292
194787,94,90,-651
195215,109,81,-651
195632,317,127,-315
196077,318,138,-286
196531,315,131,-304
196975,92,92,-660
197399,84,74,-659
197827,328,162,-416
198255,330,169,-321
198699,329,166,-349
199151,83,68,-660
199565,92,53,-659
200026,91,46,-658
200445,336,187,-358
200879,336,191,-357
201307,76,50,-662
201755,80,46,-660
202193,87,40,-661
202659,329,163,-341
203063,324,157,-303
203496,323,155,-399
203943,82,72,-662
204388,63,40,-660
204819,329,170,-358
205244,323,152,-287
205687,320,137,-320
206122,76,75,-658
206560,82,72,-659
207019,325,159,-357
207440,321,144,-277
207872,322,149,-282
208319,322,150,-282
208749,322,147,-280
209181,326,163,-365
209631,78,74,-658
210054,92,61,-660
210510,77,63,-659
210935,322,145,-340
211363,324,156,-305
211801,326,160,-311
212239,328,166,-372
212696,325,157,-313
213119,328,163,-310
213563,325,156,-465
214008,93,64,-656
214435,89,60,-662
214863,335,184,-361
215295,338,156,-356
215751,340,129,-412
216181,74,56,-660
216607,72,35,-663
217048,339,121,-393
217491,337,128,-346
217928,335,140,-370
218384,68,39,-661
218809,59,24,-661
219233,341,135,-452
219695,342,131,-336
220119,340,137,-345
220559,73,49,-661
220987,97,52,-662
221416,71,47,-662
221858,337,88,-323
222299,337,126,-315
222731,87,41,-659
223171,93,59,-661
223602,82,52,-661
224059,335,166,-331
224471,335,152,-299
224911,336,143,-373
225347,75,40,-660
225777,74,42,-658
226239,338,150,-352
226663,341,149,-318
227097,344,138,-381
227555,73,57,-657
227971,73,30,-661
228407,350,143,-449
228839,350,117,-355
229295,346,97,-345
229723,76,41,-656
230149,77,53,-663
230604,93,58,-659
230896,93,58,-659
