EpochTime,DOA,Confidence,Strength
2572,159,4,-653
3191,23,7,-652
18799,39,179,-267
18990,39,179,-267
19447,39,179,-267
19835,39,179,-266
20367,40,176,-267
20728,40,176,-270
21179,40,180,-268
21631,41,176,-271
22047,41,175,-272
22495,41,176,-272
22905,41,176,-271
23359,40,177,-271
23804,40,175,-270
24239,40,175,-269
24671,40,175,-270
25107,41,176,-270
25545,41,175,-270
26011,41,175,-270
26415,41,176,-270
26851,41,176,-270
27291,41,177,-272
27716,40,206,-276
28172,39,207,-280
28589,25,130,-264
29029,20,109,-254
29471,22,103,-271
29923,23,97,-269
30346,19,97,-256
30791,20,100,-251
31223,27,103,-279
31656,39,102,-295
32101,36,108,-294
32535,35,122,-295
32966,33,130,-295
33407,33,140,-298
33833,35,136,-296
34287,33,136,-293
34735,33,138,-293
35147,35,137,-294
35614,35,137,-294
36043,34,139,-293
36455,34,138,-293
36899,35,138,-295
37331,35,139,-297
37771,35,136,-294
38213,35,138,-294
38659,34,138,-293
39080,34,137,-293
39518,34,137,-293
39959,34,136,-293
40401,33,136,-293
40857,34,136,-293
41275,34,136,-293
41672,33,136,-293
42139,33,136,-293
42602,34,136,-293
43018,33,135,-293
43442,33,136,-293
43891,33,136,-293
44319,34,137,-293
44771,33,138,-293
45206,34,140,-293
45638,34,140,-293
46071,34,139,-293
46503,34,139,-293
46990,34,138,-293
47399,34,137,-293
47811,33,137,-293
48267,33,137,-293
48703,33,138,-293
49143,34,138,-293
49558,33,138,-293
50002,33,137,-293
50476,33,135,-293
50871,32,135,-293
51312,32,136,-293
51783,33,136,-293
52197,33,137,-293
52651,33,137,-293
53063,33,137,-293
53511,33,137,-293
53942,33,137,-293
54382,33,137,-293
54835,33,136,-293
55256,33,137,-293
55684,33,137,-293
56127,33,137,-293
56571,33,138,-293
56998,33,138,-293
57428,33,138,-293
57864,33,137,-293
58323,33,137,-293
58746,33,136,-293
59195,33,136,-293
59619,33,136,-293
60059,33,136,-293
60495,33,136,-293
60940,33,137,-293
61369,33,137,-293
61802,35,139,-295
62238,35,138,-294
62695,35,139,-294
63131,35,139,-294
63551,35,138,-295
63994,35,138,-295
64435,35,138,-295
