EpochTime,DOA,Confidence,Strength
226549,13,27,-654
226990,16,51,-249
227419,17,62,-229
227883,17,70,-291
228310,16,22,-654
228743,8,28,-655
229195,355,97,-175
229618,351,138,-107
230042,347,174,-79
230503,344,191,-68
230934,344,171,-80
231364,344,143,-148
231815,4,41,-647
232242,3,38,-652
232682,1,44,-651
233110,341,107,-201
233541,335,116,-154
234011,338,108,-158
234427,341,101,-204
234856,341,123,-155
235330,342,129,-137
235731,344,132,-218
236198,6,46,-654
236615,4,39,-654
237051,347,140,-181
237515,345,153,-134
237927,345,143,-183
238351,3,41,-655
238786,5,46,-653
239229,349,145,-218
239678,348,173,-131
240107,349,165,-161
240548,4,43,-653
240986,7,49,-654
241407,8,42,-651
241848,352,171,-142
242282,353,176,-146
242721,2,36,-655
243154,3,34,-655
243598,10,44,-652
244043,354,176,-157
244469,354,179,-145
244929,354,177,-264
245371,5,39,-653
245783,360,41,-652
246213,357,182,-172
246656,357,186,-153
247086,357,183,-204
247548,8,25,-647
247979,7,36,-654
248406,358,187,-207
248863,357,185,-155
249279,357,183,-180
249716,6,28,-656
250150,4,49,-653
250587,357,186,-300
251069,357,185,-152
251475,357,182,-165
251899,5,43,-652
252333,8,37,-652
252789,12,34,-651
253215,357,184,-161
253655,357,180,-149
254091,11,42,-655
254531,15,32,-653
254964,9,40,-654
255406,358,183,-184
255832,358,183,-158
256266,358,182,-220
256731,8,39,-655
257136,9,37,-656
257568,357,179,-214
258004,356,177,-155
258441,357,180,-161
258900,359,183,-177
259318,8,30,-654
259764,5,42,-656
260212,5,47,-653
260639,4,186,-309
261095,4,164,-204
261509,349,118,-193
261947,340,127,-170
262384,348,147,-167
262837,353,108,-124
263249,357,86,-187
263684,7,47,-650
264121,14,37,-654
264585,358,145,-286
265002,356,161,-189
265445,357,165,-203
265885,12,47,-653
266333,6,35,-652
266751,10,32,-653
267187,359,159,-194
267620,359,160,-193
268099,10,38,-653
268495,11,40,-652
268937,8,32,-654
269368,358,158,-208
269817,356,150,-191
270267,355,146,-274
270683,9,29,-656
271135,5,31,-652
271563,353,151,-194
271993,353,148,-151
272438,352,147,-183
272868,13,39,-655
273322,8,27,-650
273768,352,144,-237
274190,353,147,-174
274613,354,145,-194
275052,8,30,-654
275482,7,30,-652
275948,14,35,-654
276367,352,121,-188
276803,351,119,-191
277251,15,42,-655
277667,14,33,-652
278116,8,38,-653
278555,350,128,-181
278987,350,129,-164
279420,350,130,-308
279858,7,49,-653
280303,5,32,-653
280728,350,128,-202
281215,350,128,-174
281631,350,129,-222
282052,12,33,-655
282480,12,38,-654
282926,354,151,-236
283359,354,149,-165
283839,352,144,-170
284217,351,136,-164
284682,350,133,-293
285099,5,48,-652
285548,3,49,-652
285977,10,46,-655
286423,354,147,-202
286837,353,146,-180
287302,352,142,-178
287721,351,136,-239
288158,350,130,-169
288599,350,129,-178
289035,8,29,-656
289575,5,40,-654
289923,10,31,-653
290341,355,170,-179
290782,356,174,-166
291216,13,36,-653
291685,11,37,-655
292095,6,37,-652
292550,358,196,-208
293014,358,196,-183
293407,358,196,-251
293829,7,48,-656
294288,10,40,-655
294731,358,192,-251
295172,358,194,-193
295587,359,198,-234
296035,5,27,-655
296467,8,23,-654
296914,358,184,-316
297328,357,180,-210
297765,356,174,-227
298207,10,26,-655
298655,7,20,-654
299071,8,30,-653
299530,359,196,-199
299967,360,207,-195
300403,7,29,-652
300892,12,27,-654
301287,18,26,-653
301701,353,137,-224
302145,352,124,-195
302610,353,125,-274
303042,8,31,-655
303511,3,40,-654
303927,356,191,-248
304343,354,207,-226
304794,352,209,-264
305302,9,32,-655
305675,8,29,-656
306091,352,172,-306
306510,352,160,-226
306944,353,149,-251
307391,14,24,-656
307835,16,22,-654
308271,10,34,-652
308704,354,140,-225
309134,355,137,-229
309563,9,19,-654
310014,4,26,-652
310456,3,44,-653
310870,360,110,-231
311340,360,110,-212
311751,360,111,-210
312181,360,111,-309
312637,13,31,-654
313072,7,27,-651
313510,9,34,-654
313926,358,115,-255
314381,359,118,-225
314835,1,120,-226
315251,2,114,-271
315695,358,147,-231
316131,358,187,-238
316552,14,25,-654
317014,5,28,-653
317432,6,32,-654
317867,3,235,-227
318330,5,221,-236
318751,5,208,-354
319202,9,41,-654
319615,10,37,-653
320055,4,208,-271
320499,5,207,-249
320939,5,205,-303
324346,12,30,-650
324638,4,232,-232
325107,4,222,-232
325513,4,220,-464
325962,12,31,-650
326415,11,36,-651
326831,4,231,-262
327269,5,237,-234
327697,5,234,-296
328143,13,37,-649
328591,10,27,-649
329013,4,233,-303
329483,5,230,-244
329734,5,230,-244
