EpochTime,DOA,Confidence,Strength
193453,70,42,-660
193877,66,62,-659
194346,74,49,-661
194761,78,60,-663
195206,78,91,-660
195649,70,60,-662
196069,73,71,-659
196509,65,57,-660
196941,74,63,-662
197419,66,67,-660
197825,78,86,-663
198261,78,73,-663
198714,86,65,-658
199129,86,71,-661
199573,78,69,-662
200017,68,66,-661
200433,82,60,-661
200889,79,81,-660
201320,70,78,-660
201745,80,73,-659
202192,87,66,-660
202633,66,61,-661
203051,80,64,-659
203496,75,45,-659
203937,73,67,-660
204379,72,76,-661
204821,79,75,-660
205249,69,54,-658
205697,86,80,-660
206113,63,60,-660
206573,79,47,-663
207004,65,42,-662
207423,74,74,-661
207889,74,59,-661
208297,275,40,-660
208758,76,66,-659
209185,72,74,-663
209621,79,46,-658
210070,75,42,-658
210488,65,82,-661
210937,73,66,-660
211357,87,69,-661
211822,80,77,-663
212261,79,60,-660
212685,85,48,-659
213109,73,80,-658
213555,83,99,-661
213985,82,64,-660
214429,72,68,-660
214852,189,117,-464
215295,186,117,-411
215749,186,117,-414
216166,187,131,-418
216603,190,129,-413
217041,190,177,-399
217485,191,210,-387
217940,192,217,-387
218343,192,223,-391
218803,192,221,-395
219221,194,220,-387
219659,195,213,-388
220121,195,190,-388
220549,196,189,-378
220989,196,191,-378
221423,195,187,-379
221861,193,178,-386
222317,193,168,-387
222725,195,219,-384
223166,196,192,-424
223613,214,104,-479
224041,234,74,-501
224478,99,53,-527
224921,86,54,-572
225335,220,112,-528
225786,216,151,-511
226217,213,126,-528
226665,210,126,-521
227105,211,53,-547
227529,222,131,-541
227973,245,150,-553
228409,261,138,-529
228857,255,150,-502
229299,247,157,-523
229721,199,219,-512
230153,197,155,-479
230587,204,129,-455
231041,202,148,-439
231462,208,165,-428
231892,211,185,-425
232322,215,193,-429
232785,216,193,-426
233209,220,167,-425
233646,223,154,-419
234080,224,149,-415
234511,228,134,-420
234954,226,131,-412
235392,228,134,-410
235821,228,145,-408
236281,229,157,-424
236696,229,158,-447
237153,229,162,-473
237583,231,154,-523
238020,237,67,-555
238456,345,76,-549
238901,303,73,-545
239355,294,63,-536
239765,60,65,-537
240202,66,43,-554
240657,114,40,-542
241074,174,88,-540
241510,184,147,-546
241965,187,177,-540
242389,191,203,-541
242825,192,213,-558
243260,191,157,-568
243708,193,116,-569
244145,192,63,-565
244577,5,52,-556
245025,16,67,-541
245457,40,53,-534
245869,57,41,-524
246313,63,31,-519
246757,175,32,-520
247227,178,83,-507
247637,180,120,-503
248070,181,210,-494
248517,183,255,-484
248940,181,261,-481
249377,181,269,-478
249808,182,281,-476
250253,184,293,-474
250709,185,295,-478
251125,186,297,-482
251549,187,292,-482
251997,192,248,-469
252422,197,220,-457
252874,201,193,-449
253305,199,198,-455
253745,195,225,-462
254193,196,219,-457
254654,198,200,-451
255057,196,217,-456
255493,192,241,-463
255933,190,269,-469
256369,190,286,-479
256793,190,267,-495
257255,192,195,-500
257701,198,143,-498
258141,209,116,-498
258561,211,103,-514
258983,164,99,-521
259420,180,127,-515
259877,178,167,-518
260288,162,195,-546
260741,171,299,-549
261181,174,325,-542
261598,179,343,-534
262054,180,346,-534
262493,182,312,-527
262912,183,310,-523
263353,183,332,-526
263790,183,337,-534
264234,184,329,-525
264663,194,250,-509
265107,207,192,-480
265538,219,170,-469
265977,234,136,-479
266403,240,107,-487
266861,242,94,-535
267289,245,75,-571
267745,100,129,-599
268165,104,80,-607
268609,220,120,-602
269028,157,134,-574
269484,174,156,-557
269956,214,147,-550
270354,223,165,-521
270789,226,155,-488
271225,235,129,-469
271651,237,149,-488
272097,236,184,-523
272518,257,139,-537
272965,258,124,-508
273408,238,153,-461
273853,228,159,-421
274289,218,154,-406
274714,214,170,-397
275161,218,157,-391
275596,222,145,-388
276024,221,131,-388
276469,222,127,-394
276903,222,128,-394
277345,221,130,-393
277769,219,125,-387
278225,215,129,-384
278657,220,140,-381
279097,221,124,-388
279521,219,115,-391
279958,216,118,-390
280399,212,123,-395
280828,213,128,-393
281261,217,141,-389
281721,216,152,-385
282135,214,144,-382
282589,218,139,-382
283011,215,150,-383
283451,220,142,-379
283909,220,138,-377
284338,219,140,-376
284791,219,138,-373
285201,219,136,-371
285638,218,140,-377
286089,215,152,-399
286521,210,187,-420
286969,210,206,-429
287392,209,220,-450
287841,206,261,-469
288269,205,281,-456
288711,206,274,-444
289153,211,255,-431
289582,214,256,-429
290013,217,255,-441
290457,218,245,-467
290905,222,205,-512
291317,223,137,-596
291773,217,170,-605
292213,5,66,-635
292641,359,244,-545
293081,266,85,-501
293502,245,117,-491
293965,246,117,-490
294385,252,106,-495
294837,272,89,-509
295255,294,87,-521
295701,301,85,-530
296129,269,77,-515
296558,251,97,-497
296999,240,115,-489
297457,239,138,-477
297877,236,151,-478
298318,230,177,-477
298741,226,207,-482
299193,227,210,-477
299643,228,203,-475
300060,231,194,-483
300489,232,196,-490
300937,231,190,-484
301376,229,192,-478
301823,227,201,-493
302247,226,204,-516
302681,221,183,-488
303125,217,166,-463
303563,218,152,-474
303993,347,104,-512
304437,355,200,-495
304885,351,106,-458
305344,345,75,-441
305730,347,123,-443
306177,346,153,-443
306610,346,166,-426
307043,340,154,-414
307503,336,134,-405
307925,321,99,-388
308357,319,108,-384
308800,321,112,-382
309227,223,88,-367
309660,212,95,-358
310105,203,98,-356
310552,200,109,-344
310989,204,95,-334
311428,213,82,-318
311863,215,82,-305
312293,214,82,-303
312725,213,84,-307
313181,210,90,-314
313591,206,99,-327
314049,199,118,-339
314473,197,133,-352
314905,199,158,-349
315371,199,160,-346
315775,200,160,-345
316221,201,162,-344
316673,200,162,-341
317098,201,159,-338
317529,201,155,-339
317969,202,154,-341
318429,202,156,-342
318846,203,163,-346
319284,202,174,-354
319713,203,131,-360
320157,204,58,-359
320597,336,59,-361
321053,336,55,-363
323861,2,192,-407
324304,4,223,-414
324753,4,224,-416
325201,3,159,-409
325638,2,155,-407
326043,1,143,-405
326482,1,135,-404
326929,1,127,-404
327365,1,128,-403
327820,360,123,-398
328241,359,99,-393
328674,360,92,-392
329113,360,97,-392
329559,359,97,-392
330009,358,83,-390
330425,356,64,-389
330855,184,79,-390
331325,184,70,-392
331720,356,80,-391
332162,353,64,-386
332607,353,67,-385
333047,353,59,-384
333497,188,94,-381
333925,188,95,-381
334351,187,131,-373
334792,188,125,-371
335222,191,110,-366
335660,193,140,-356
336101,194,123,-358
336537,195,107,-360
336985,195,108,-360
337405,194,131,-356
337847,194,128,-358
338301,196,129,-356
338737,198,130,-353
339165,198,128,-354
339596,198,132,-354
340023,198,134,-354
340469,198,135,-355
340921,192,158,-361
341345,185,161,-374
341785,185,193,-380
342221,202,167,-347
342680,203,172,-344
343101,198,202,-338
343539,195,204,-331
343965,194,212,-333
344405,193,214,-333
344847,193,211,-332
345271,191,210,-327
345718,191,210,-329
346154,192,205,-328
346576,195,194,-329
347037,197,184,-336
347448,197,187,-335
347901,196,190,-329
348336,198,177,-332
348773,198,173,-336
349205,197,166,-343
349643,195,146,-326
350086,197,132,-304
350545,199,126,-302
350957,198,123,-282
351405,196,132,-297
351834,195,142,-267
352259,196,151,-256
352709,195,153,-250
353134,195,155,-250
353585,195,153,-253
354019,196,153,-255
354444,194,155,-259
354893,190,130,-275
355325,185,104,-326
355757,182,97,-305
356209,187,144,-335
356637,193,162,-360
357070,194,167,-358
357509,196,178,-354
357965,197,175,-353
358389,196,173,-351
358819,197,170,-349
359270,198,167,-348
359693,198,163,-347
360124,198,164,-347
360569,196,168,-348
361001,195,174,-353
361433,195,181,-354
361891,195,189,-352
362310,198,187,-347
362753,203,176,-334
363196,208,159,-337
363623,241,75,-387
364054,206,94,-407
364505,226,135,-395
364946,224,189,-395
365385,221,202,-408
365810,222,142,-415
366251,217,127,-412
366688,211,125,-414
367112,218,77,-408
367549,237,56,-407
367994,222,61,-398
368433,263,48,-393
368893,286,51,-387
369309,252,72,-375
369753,248,83,-370
370201,246,84,-371
370625,256,79,-371
371091,311,90,-369
371493,317,97,-368
371925,286,75,-369
372381,278,72,-369
372805,280,71,-370
373241,281,72,-370
373669,274,70,-369
374113,296,80,-369
374557,310,90,-367
374983,317,99,-366
375429,312,94,-366
375909,278,81,-366
376321,265,81,-365
376730,267,79,-367
377171,292,88,-367
377621,284,83,-366
378057,281,82,-366
378492,320,121,-366
378912,306,101,-365
379368,282,84,-365
379789,274,75,-364
380236,291,71,-362
380658,300,66,-360
381109,276,71,-362
381549,297,83,-363
381978,306,86,-366
382461,301,80,-366
382865,298,81,-367
383276,296,81,-366
383734,275,86,-359
384177,246,107,-350
384588,242,107,-351
385048,253,100,-355
385473,274,97,-366
385914,245,103,-364
386353,273,98,-364
386781,326,157,-375
387217,314,116,-370
387648,315,92,-373
388121,326,131,-377
388521,332,181,-383
388956,331,170,-384
389413,319,106,-378
389839,340,156,-385
390285,356,323,-420
390717,344,222,-389
391143,296,90,-373
391593,310,88,-382
392017,329,125,-386
392458,324,117,-382
392897,314,102,-376
393327,322,108,-376
393773,336,148,-381
394217,348,237,-400
394652,355,307,-426
395089,351,272,-402
395532,339,176,-379
395969,326,125,-376
396401,315,103,-382
396845,310,89,-388
397304,315,84,-390
397709,278,85,-383
398133,268,89,-379
398573,268,90,-374
399021,266,90,-378
399473,259,102,-375
399905,228,141,-377
400337,216,154,-369
400773,206,155,-363
401192,203,199,-379
401649,217,109,-371
402068,243,103,-370
402511,244,100,-371
402952,206,147,-387
403397,202,258,-403
403829,203,170,-409
404257,197,55,-412
404692,358,95,-416
405153,360,108,-424
405563,1,115,-406
405995,354,83,-389
406449,353,56,-398
406885,354,53,-417
407333,355,55,-422
407773,185,64,-420
408193,188,80,-411
408641,195,112,-404
409081,204,212,-402
409505,207,229,-389
409949,209,244,-385
410384,210,252,-375
410829,207,229,-360
411253,204,171,-336
411693,211,110,-313
412121,258,77,-308
412558,267,84,-307
413013,260,83,-306
413437,259,79,-311
413861,253,76,-312
414317,259,79,-307
414757,269,76,-308
415185,276,91,-303
415617,277,106,-311
416065,277,89,-334
416496,271,56,-355
416949,258,46,-353
417353,316,86,-343
417803,337,113,-355
418235,344,133,-360
418697,349,158,-365
419117,349,158,-368
419553,349,160,-369
419997,350,162,-369
420429,350,161,-369
420874,352,159,-368
421309,353,154,-369
421725,353,150,-370
422172,354,149,-371
422610,360,166,-378
423040,2,155,-385
423496,356,117,-376
423924,355,116,-376
424361,355,138,-377
424805,354,136,-374
425229,354,137,-374
425669,353,130,-370
426105,348,113,-364
426557,344,108,-361
426981,344,108,-360
427417,344,112,-360
427865,345,108,-359
428305,345,102,-359
428720,345,105,-359
429173,347,109,-358
429598,348,110,-359
430085,349,109,-359
430480,348,106,-358
430893,348,104,-357
431345,347,103,-357
431771,348,105,-358
432229,350,103,-359
432651,350,102,-361
433082,331,69,-340
433569,328,65,-332
433955,333,73,-336
434394,336,40,-348
434841,345,38,-363
435289,209,51,-341
435697,219,73,-325
436146,248,61,-342
436575,259,58,-355
437029,267,53,-355
437468,266,61,-348
437911,261,68,-337
438342,262,49,-342
438757,281,43,-338
439200,278,33,-333
439653,233,62,-306
440097,231,78,-262
440517,225,84,-255
440962,216,93,-254
441405,202,141,-254
441841,203,157,-255
442270,213,137,-259
442705,230,122,-270
443137,226,128,-271
443589,206,157,-259
444016,196,187,-267
444453,195,193,-277
444883,192,209,-284
445349,190,207,-266
445773,190,203,-257
446199,190,202,-253
446626,190,196,-240
447097,191,196,-243
447499,191,199,-250
447965,192,192,-248
448389,192,191,-250
448825,191,194,-246
449261,190,192,-250
449705,188,202,-260
450137,188,209,-287
450571,190,206,-277
451008,194,168,-269
451453,197,152,-268
451869,199,144,-275
452338,196,164,-278
452761,192,182,-271
453201,189,165,-238
453611,187,157,-234
454068,189,169,-222
454521,189,179,-224
454925,192,169,-226
455369,216,123,-263
455813,209,128,-255
456257,261,63,-254
456691,181,45,-323
457122,279,34,-249
457551,287,65,-227
458009,292,80,-234
458433,275,68,-168
458901,268,52,-164
459313,262,38,-196
459741,105,85,-249
460197,104,86,-258
460602,103,85,-261
461047,102,76,-262
461477,104,87,-261
461937,104,88,-264
462362,103,87,-337
462792,275,33,-650
463236,270,39,-650
463689,85,36,-650
464116,84,51,-647
464581,84,46,-651
465001,88,43,-649
465425,83,41,-648
465861,276,39,-652
466298,79,38,-648
466733,270,45,-651
467169,84,37,-648
467613,85,46,-650
468077,269,35,-648
468486,83,34,-651
468926,85,42,-645
469341,87,43,-649
469782,273,40,-651
470249,279,32,-650
470660,83,36,-651
471105,88,37,-652
471553,88,41,-648
471965,274,41,-646
472428,275,37,-649
472857,82,38,-648
473281,82,39,-649
473729,268,34,-650
474150,274,50,-651
474597,272,38,-649
475030,91,33,-651
475462,83,35,-651
475913,82,44,-653
476343,87,33,-650
476782,277,32,-645
477212,88,47,-651
477665,274,38,-648
478088,89,35,-652
478523,83,47,-651
478957,86,36,-653
479417,87,46,-653
479829,87,53,-649
480297,83,39,-651
480702,80,43,-651
481165,87,37,-649
481585,275,38,-652
482025,273,35,-648
482466,269,32,-645
482899,276,37,-651
483337,90,31,-647
483777,275,38,-646
484242,84,42,-650
484400,84,42,-650
