EpochTime,DOA,Confidence,Strength
179367,253,98,-655
179783,263,90,-656
180226,48,67,-420
180674,231,60,-396
181101,65,79,-424
181566,259,81,-657
181977,262,79,-659
182408,113,238,-274
182863,126,225,-250
183275,137,184,-282
183727,260,97,-657
184166,264,93,-657
184592,154,50,-294
185046,147,73,-195
185514,353,71,-217
185918,264,83,-656
186343,256,92,-660
186810,264,80,-656
187234,66,147,-183
187656,88,173,-171
188097,260,98,-656
188525,258,105,-658
188970,258,86,-655
189506,126,56,-213
189842,87,128,-215
190278,103,223,-220
190722,109,191,-185
191144,100,117,-201
191593,250,86,-658
192022,261,100,-658
192481,251,98,-659
192921,264,98,-656
193330,311,228,-198
193779,305,275,-208
194206,301,188,-215
194654,325,177,-296
195107,339,182,-206
195508,337,193,-210
195978,257,107,-655
196398,266,94,-656
196824,261,80,-658
197271,331,118,-285
197702,349,132,-184
198142,260,77,-657
198572,260,105,-656
199012,265,88,-658
199474,355,202,-221
199888,352,218,-162
200325,346,225,-206
200755,267,104,-658
201198,257,107,-657
201650,318,137,-259
202078,38,91,-262
202514,49,135,-437
202959,256,96,-659
203388,253,98,-657
203826,262,59,-289
204278,322,69,-196
204695,74,73,-234
205139,259,78,-656
205559,259,98,-653
206006,260,98,-656
206440,103,213,-102
206877,101,252,-102
207314,258,96,-654
207759,259,83,-658
208194,257,91,-655
208645,80,309,-170
209073,71,316,-184
209495,73,336,-297
209937,252,88,-661
210386,263,83,-656
210826,305,98,-339
211246,288,138,-195
211686,284,115,-217
212115,250,92,-660
212570,263,96,-657
213009,146,100,-177
213446,149,87,-93
213870,148,84,-127
214316,255,79,-654
214742,249,107,-656
215190,147,114,-450
215622,147,115,-102
216058,150,119,-103
216506,154,98,-99
216919,152,104,-102
217357,156,80,-103
217793,302,70,-148
218241,254,97,-657
218684,256,93,-658
219105,254,87,-657
219552,296,108,-181
219986,295,103,-133
220426,296,56,-135
220874,135,93,-177
221301,303,63,-163
221724,155,40,-172
222173,310,131,-391
222622,248,79,-657
223054,250,88,-656
223474,77,142,-300
223918,77,145,-247
224357,78,146,-279
224794,255,77,-654
225238,255,77,-657
225657,63,198,-206
226099,43,140,-78
226537,340,139,-99
226983,315,273,-116
227403,334,162,-95
227862,330,129,-135
228306,275,101,-169
228753,290,105,-268
229174,253,99,-658
229587,263,98,-658
230089,263,83,-657
230271,263,83,-657
