EpochTime,DOA,Confidence,Strength
107155,357,33,-649
107593,6,33,-650
108032,360,25,-651
108501,359,32,-650
108907,358,30,-645
109341,4,22,-647
109786,2,33,-642
110213,2,26,-646
110646,359,32,-644
111096,355,25,-647
111526,1,15,-644
112013,8,21,-641
112405,358,34,-644
112898,356,17,-642
113605,4,23,-646
113948,359,28,-644
114201,358,35,-648
114605,3,19,-647
115041,1,27,-646
115477,5,27,-645
115902,3,25,-642
116332,360,31,-642
117102,360,36,-648
117533,358,36,-648
117756,10,36,-649
118087,2,18,-649
118545,3,32,-648
118961,6,24,-651
119383,8,28,-651
119842,6,31,-648
120263,359,31,-651
120708,2,22,-651
121139,9,22,-649
121576,359,37,-652
122013,7,19,-647
122449,3,21,-650
122886,204,10,-651
123349,2,19,-650
123769,4,28,-651
124198,15,24,-652
124649,1,30,-651
125063,358,28,-649
125539,6,18,-650
125965,9,28,-652
126400,4,21,-651
126832,10,26,-647
127272,5,23,-650
127691,7,15,-651
128125,8,24,-653
128567,3,46,-652
129028,7,21,-649
129449,2,35,-654
129881,17,27,-653
130333,7,33,-654
130761,15,27,-650
131234,2,35,-653
131622,1,28,-651
132062,7,31,-652
132517,8,17,-651
132941,343,24,-651
133369,356,19,-649
133829,6,34,-652
134256,4,27,-651
134712,2,36,-652
135126,6,32,-651
135561,7,38,-652
136021,4,33,-651
136433,359,45,-653
136977,1,34,-654
137309,4,48,-651
137737,18,49,-656
138191,15,65,-652
138609,25,40,-657
139065,11,29,-652
139509,332,71,-148
139929,188,113,-122
140381,186,158,-99
140817,182,138,-80
141265,178,106,-65
141697,175,70,-61
142122,174,53,-63
142551,174,45,-69
142999,174,47,-69
143433,175,59,-67
143874,175,70,-66
144301,175,67,-65
144725,175,66,-66
145170,173,57,-67
145626,173,43,-70
146077,173,36,-74
146497,358,39,-137
147039,142,132,-253
147366,148,107,-278
147805,6,68,-209
148230,5,71,-192
148901,10,63,-222
149401,7,59,-209
149655,356,43,-123
149975,352,35,-137
150409,358,34,-105
150853,1,34,-85
151330,2,36,-85
151732,1,43,-89
152167,1,44,-89
152597,2,37,-87
153065,2,40,-88
153471,1,47,-93
153925,1,53,-95
154366,360,36,-92
154788,176,71,-93
155232,180,123,-94
155680,182,142,-102
156097,181,116,-123
156552,178,73,-135
156981,178,70,-136
157416,178,88,-134
157841,179,112,-134
158273,179,151,-140
158760,179,161,-127
159158,181,164,-129
159579,184,166,-151
160052,184,157,-144
160473,186,128,-135
160909,186,104,-129
161337,186,87,-113
161781,185,76,-87
162229,186,76,-88
162649,187,77,-86
163093,187,79,-83
163518,189,77,-65
163977,189,76,-57
164413,190,75,-58
164837,191,75,-64
165285,190,76,-73
165728,191,76,-73
166140,191,76,-96
166589,16,28,-652
167011,9,17,-654
167441,15,36,-652
167916,8,40,-651
168322,8,24,-649
168776,13,23,-651
169194,5,23,-650
169636,19,25,-652
170094,18,33,-653
170529,10,36,-652
170942,188,61,-578
171395,13,29,-647
171816,9,35,-650
172265,7,33,-647
172690,14,36,-646
173141,13,38,-652
173601,12,30,-650
174005,8,44,-650
174445,11,28,-655
174894,15,20,-653
175325,14,41,-654
175765,8,34,-654
176201,9,41,-652
176637,8,34,-644
177165,13,28,-649
177509,17,35,-650
177952,13,26,-651
178380,13,30,-652
178825,7,22,-651
179252,17,31,-655
179685,4,37,-649
180136,17,33,-648
180576,11,42,-652
181005,18,25,-654
181425,11,31,-652
181877,14,31,-654
182315,15,39,-653
182844,6,31,-652
183189,8,37,-651
183629,7,29,-650
184077,7,47,-653
184493,6,44,-652
184920,9,43,-654
185364,2,47,-653
185800,6,35,-652
186273,9,52,-654
186678,15,33,-653
187113,10,36,-654
187565,20,40,-653
187997,19,29,-654
188448,9,30,-648
188873,5,22,-651
189317,6,26,-653
189753,4,27,-654
190176,7,28,-649
190628,8,28,-653
191052,3,33,-652
191497,10,16,-647
191932,5,31,-654
192364,8,27,-653
192801,13,21,-652
193253,23,16,-652
193677,20,34,-655
194104,214,191,-179
194553,210,172,-92
194975,209,174,-116
195431,12,33,-652
195843,12,32,-654
196280,8,33,-651
196718,22,26,-652
197161,12,14,-654
197621,25,27,-652
198041,13,35,-649
198485,10,35,-654
198969,13,40,-653
199365,12,27,-648
199778,17,22,-652
200223,3,32,-653
200655,10,29,-653
201128,12,26,-653
201553,8,39,-649
201973,22,28,-653
202421,11,30,-652
202869,9,44,-655
203281,11,27,-655
203733,11,21,-649
204145,197,117,-70
204604,197,112,-46
205041,196,105,-46
205465,194,102,-48
205917,194,103,-48
206348,194,102,-48
206785,193,100,-48
207221,194,103,-48
207651,195,110,-47
208117,194,106,-46
208529,193,99,-43
208964,190,84,-41
209409,189,79,-41
209837,192,91,-41
210285,197,126,-43
210713,199,155,-50
211145,201,160,-63
211599,203,162,-81
212041,198,162,-109
212461,191,152,-129
212894,190,136,-112
213341,191,116,-99
213784,189,103,-98
214217,187,89,-91
214635,187,81,-76
215125,186,87,-78
215507,184,85,-76
215956,182,89,-85
216397,180,90,-107
216824,180,103,-109
217289,181,114,-120
217701,183,116,-113
218135,183,117,-108
218571,180,115,-119
219014,179,119,-116
219465,175,110,-118
219889,171,87,-133
220317,170,62,-120
220774,176,61,-102
221191,183,82,-85
221632,182,106,-75
222072,179,122,-74
222498,179,128,-74
222949,177,127,-77
223371,175,111,-79
223833,172,107,-81
224264,172,108,-83
224680,173,108,-86
225140,172,107,-87
225574,172,108,-87
226009,175,112,-87
226517,174,110,-92
226882,173,107,-93
227321,174,108,-89
227753,171,102,-89
228178,170,105,-90
228623,173,114,-86
229073,178,124,-72
229490,180,120,-65
229946,179,118,-69
230361,182,122,-72
230796,183,126,-72
231249,183,127,-69
231680,184,128,-66
232161,182,125,-69
232573,177,115,-78
232993,179,109,-99
233453,182,107,-107
233880,180,102,-106
234321,179,91,-101
234738,179,88,-98
235174,181,97,-96
235654,184,105,-94
236048,186,119,-87
236493,187,124,-99
236924,18,22,-651
237363,11,31,-648
237828,6,35,-654
238234,6,35,-652
238669,7,35,-651
239105,12,39,-652
239548,11,44,-652
239978,9,22,-651
240415,9,37,-652
240861,7,28,-652
241324,9,26,-650
241742,16,29,-651
242161,4,38,-652
242610,5,30,-651
243050,5,34,-650
243516,8,32,-649
243909,7,29,-654
244353,1,28,-649
244817,5,22,-653
245245,3,26,-654
245677,12,26,-655
246121,12,25,-655
246549,13,29,-655
246997,360,28,-652
247405,11,29,-652
247843,8,36,-653
248313,19,22,-648
248725,10,26,-654
249165,5,41,-349
249601,6,37,-171
250028,4,35,-167
250490,2,38,-157
250906,1,30,-155
251348,359,35,-147
251824,359,38,-150
252220,6,36,-653
252665,16,37,-655
253092,17,19,-653
253528,21,37,-655
253999,17,33,-656
254413,21,40,-653
254828,12,54,-650
255271,14,39,-654
255717,11,39,-653
256245,14,40,-654
256616,13,44,-652
257041,12,37,-651
257464,15,38,-648
257899,12,41,-652
258321,11,39,-649
258781,180,107,-624
259220,11,41,-651
259673,11,28,-651
260084,7,30,-646
260509,10,24,-650
260952,4,35,-650
261404,6,35,-651
261864,6,26,-645
262266,10,27,-648
262696,2,27,-648
263138,12,23,-651
263567,11,27,-649
264009,7,30,-649
264452,10,40,-647
264893,9,41,-652
265339,7,33,-649
265755,8,30,-649
266186,11,20,-650
266648,8,24,-644
267067,6,24,-640
267556,1,38,-641
267966,6,23,-650
268382,11,21,-651
268831,9,26,-653
269254,12,40,-650
269690,6,36,-652
270136,6,38,-647
270561,11,27,-646
271061,14,37,-651
271449,16,25,-645
271901,8,39,-647
272321,7,18,-649
272750,11,19,-652
273189,11,30,-651
273625,16,32,-653
274061,10,40,-649
274528,12,29,-650
274960,201,143,-82
275368,200,125,-55
275805,196,105,-56
276245,193,94,-61
276709,195,107,-57
277117,201,103,-29
277576,208,115,-23
278008,209,130,-29
278430,221,135,-26
278893,235,145,-33
279303,269,146,-88
279745,257,165,-70
280201,240,201,-105
280621,8,43,-651
281065,8,49,-648
281509,11,42,-651
281921,200,90,-88
282385,211,86,-74
282803,218,90,-97
283256,209,95,-116
283699,197,61,-160
284121,175,141,-175
284549,183,129,-127
284993,183,131,-160
285413,8,39,-652
285883,5,29,-651
286301,8,36,-650
286732,11,24,-652
287181,186,109,-89
287607,185,115,-81
288053,183,114,-80
288476,181,109,-81
288905,181,109,-80
289365,181,108,-81
289780,182,105,-419
290237,14,42,-653
290681,15,34,-653
291107,12,35,-654
291541,7,34,-652
291977,9,35,-651
292404,9,39,-652
292937,18,26,-652
293293,15,23,-655
293722,8,35,-651
294162,9,38,-653
294591,12,23,-651
295044,10,32,-651
295489,14,37,-652
295913,21,23,-651
296354,5,33,-652
296770,10,32,-650
297226,13,37,-651
297656,12,33,-654
298094,10,33,-653
298547,15,32,-648
298976,9,36,-652
299417,14,44,-653
299845,10,39,-653
300267,358,24,-653
300716,13,40,-651
301161,8,34,-651
301605,12,39,-650
302060,13,19,-653
302477,9,21,-651
302907,7,27,-652
303342,14,25,-652
303773,10,33,-650
304216,7,37,-652
304646,6,29,-652
305074,11,32,-650
305547,14,30,-651
305961,9,36,-652
306395,11,36,-651
306838,10,29,-654
307269,8,26,-651
307752,177,66,-155
308148,176,69,-79
308589,174,69,-80
309027,174,67,-83
309455,174,66,-117
309897,7,32,-650
310328,8,34,-648
310751,6,33,-650
311216,13,34,-652
311645,11,38,-654
312084,9,36,-653
312525,13,29,-651
312969,12,32,-650
313433,183,53,-70
313829,184,47,-59
314247,187,50,-58
314716,188,54,-59
315160,189,65,-58
318621,275,182,-114
318946,11,35,-652
319393,9,39,-649
319877,13,27,-650
320276,339,281,-194
320717,328,326,-113
321137,324,275,-69
321672,306,166,-78
322021,215,210,-90
322453,203,226,-74
322885,207,198,-69
323320,216,191,-55
323764,217,173,-65
324213,198,149,-95
324629,188,123,-66
325074,183,94,-43
325521,179,83,-100
325957,12,37,-653
326389,11,41,-652
326820,6,40,-651
327301,183,88,-66
327701,181,90,-22
328129,181,82,-24
328589,180,81,-39
329004,180,82,-42
329428,181,79,-34
329889,184,81,-45
330315,187,83,-69
330767,200,77,-85
331177,223,97,-115
331614,241,123,-74
332053,247,154,-12
332488,249,163,-50
332950,5,30,-650
333367,7,33,-645
333803,1,25,-648
334256,224,163,-46
334677,222,157,-11
335165,220,116,-10
335553,311,73,-9
335997,311,89,-9
336456,289,93,-9
336866,281,94,-8
337292,281,98,-33
337758,5,30,-646
338181,6,31,-649
338661,8,26,-648
339049,181,24,-650
339491,8,24,-651
339926,11,26,-653
340369,8,28,-651
340820,5,34,-652
341253,4,29,-653
341667,10,32,-651
342133,5,25,-653
342557,6,26,-651
342993,263,89,-50
343437,266,98,-11
343858,265,98,-9
344288,268,97,-9
344737,264,100,-9
345160,248,92,-10
345632,204,109,-47
346043,202,96,-49
346489,209,91,-23
346921,211,92,-19
347357,206,102,-37
347817,203,107,-64
348229,203,97,-47
348659,208,93,-23
349115,208,92,-17
349537,205,111,-30
349976,202,126,-51
350406,203,115,-28
350865,233,109,-18
351299,241,200,-34
351729,243,261,-86
352165,236,222,-95
352605,237,217,-53
353027,244,233,-38
353490,230,200,-61
353928,212,190,-81
354345,205,166,-91
354795,175,143,-119
355216,173,141,-102
355659,168,146,-115
356092,162,113,-105
356541,165,101,-75
357002,165,74,-91
357424,164,49,-111
357837,147,40,-120
358280,97,57,-161
358725,18,56,-125
359177,11,82,-103
359609,11,89,-104
360035,24,79,-99
360472,28,89,-106
360897,25,92,-111
361340,21,99,-107
361781,22,88,-105
362208,27,80,-95
362657,55,69,-91
363076,84,75,-94
363508,102,77,-81
363954,107,73,-74
364382,88,69,-113
364831,63,65,-128
365269,43,76,-108
365717,25,89,-100
366186,17,99,-101
366577,22,112,-102
367009,22,109,-100
367454,21,104,-80
367883,12,95,-107
368336,350,92,-158
368760,357,113,-234
369205,26,152,-328
369657,7,31,-652
370085,9,38,-655
370517,15,35,-652
370949,12,38,-652
371400,12,44,-651
371840,10,39,-655
372257,8,47,-653
372700,13,36,-651
373153,14,41,-652
373564,16,20,-654
374003,12,42,-650
374445,8,37,-651
374895,12,33,-653
375329,8,36,-650
375765,9,38,-644
376197,5,38,-637
376641,9,38,-652
377061,8,39,-648
377494,15,35,-649
377947,13,26,-647
378376,5,25,-649
378831,190,125,-81
379249,189,139,-67
379697,186,159,-76
380121,186,176,-73
380565,187,191,-64
380998,189,177,-57
381422,191,169,-129
381868,14,46,-653
382329,14,34,-650
382749,14,36,-651
383186,10,40,-654
383611,6,36,-651
384057,10,37,-653
384521,11,43,-651
384935,14,43,-654
385373,15,31,-652
385800,8,37,-653
386230,11,37,-654
386676,15,37,-650
387108,10,36,-651
387549,14,40,-652
388012,12,35,-652
388427,10,36,-649
388865,4,31,-650
389305,9,38,-651
389736,18,28,-652
390186,15,35,-649
390607,13,37,-651
391038,12,30,-653
391492,10,36,-651
391913,14,27,-652
392360,9,30,-654
392785,13,45,-651
393224,175,29,-635
393696,15,38,-651
394095,14,33,-650
394528,10,24,-653
394971,8,39,-651
395417,9,31,-652
395917,12,28,-654
396297,11,44,-650
396729,9,27,-651
397169,14,28,-652
397600,7,22,-651
398029,12,27,-652
398493,13,43,-653
398917,12,28,-653
399369,6,36,-650
399785,14,30,-653
400210,8,39,-652
400649,11,34,-650
401093,14,42,-651
401588,10,51,-651
401965,9,34,-652
402402,13,38,-652
402838,8,41,-652
403275,12,45,-652
403723,8,48,-651
404147,15,29,-653
404597,15,41,-653
405041,16,40,-652
405469,13,38,-652
405900,16,34,-651
406353,10,33,-651
406789,8,37,-652
407213,16,18,-646
407644,9,33,-650
408079,10,37,-651
408541,10,30,-654
408969,13,25,-652
409389,10,32,-652
409833,14,45,-652
410265,9,30,-653
410708,184,17,-651
411157,8,24,-655
411585,16,27,-651
412045,4,21,-647
412444,5,38,-652
412909,16,38,-655
413321,18,31,-655
413769,12,39,-655
414220,10,30,-651
414649,16,20,-654
415066,12,27,-651
415527,8,23,-650
415953,9,22,-651
416393,16,38,-650
416823,8,29,-653
417260,13,30,-653
417690,13,31,-653
418131,12,46,-652
418562,14,33,-654
419029,15,31,-650
419453,5,22,-653
419881,13,36,-647
420318,10,35,-647
420768,20,32,-653
421205,12,27,-653
421641,11,27,-653
422073,8,26,-650
422508,12,26,-650
422945,9,30,-651
423365,15,36,-652
423814,8,22,-652
424254,178,17,-651
424709,9,37,-655
425128,13,36,-649
425565,7,33,-652
425999,9,38,-655
426443,10,36,-650
426892,5,31,-650
427309,10,41,-650
427753,12,29,-652
428205,9,15,-653
428633,12,27,-654
429073,18,35,-649
429513,11,32,-649
429920,16,25,-652
430385,10,33,-653
430807,9,33,-652
431240,14,40,-651
431684,179,128,-107
432111,179,133,-96
432561,180,146,-98
433001,179,151,-101
433429,179,154,-103
433969,177,146,-104
434299,174,148,-102
434728,173,149,-100
435170,176,145,-96
435611,179,124,-91
436057,179,105,-89
436493,179,87,-90
436919,178,75,-87
437377,176,69,-87
437803,175,63,-87
438235,173,56,-88
438668,172,51,-91
439101,186,63,-180
439547,195,61,-228
439981,171,56,-106
440405,171,52,-106
440873,177,61,-133
441301,178,82,-134
441734,179,110,-125
442169,182,132,-106
442609,181,129,-89
443078,181,117,-85
443477,182,105,-73
443910,183,100,-57
444365,183,92,-56
444785,183,88,-55
445221,184,89,-54
445665,184,85,-56
446089,183,82,-67
446553,182,83,-80
446973,181,81,-87
447405,181,80,-77
447849,183,83,-81
448285,184,86,-75
448756,182,82,-74
449165,181,79,-75
449579,181,80,-74
450063,182,84,-70
450465,181,75,-69
450890,180,65,-70
451345,180,63,-67
451766,180,73,-70
452237,182,83,-71
452643,183,93,-69
453089,183,97,-70
453545,184,93,-71
453980,184,92,-136
454494,13,42,-651
454855,8,48,-647
455267,10,33,-650
455733,13,34,-648
456164,5,28,-652
456584,7,22,-646
457029,20,26,-650
457457,12,27,-652
457893,15,41,-651
458333,15,26,-653
458773,12,39,-655
459204,11,39,-648
459631,11,34,-649
460088,4,39,-651
460529,14,28,-652
460964,6,19,-654
461394,13,35,-654
461833,16,36,-652
462269,9,21,-652
462704,9,40,-653
463135,10,39,-650
463593,17,35,-650
464000,8,31,-651
464466,16,35,-650
464887,13,41,-652
465325,14,20,-654
465761,15,30,-655
466209,12,37,-651
466625,12,34,-649
467104,10,34,-651
467513,12,36,-651
467935,17,42,-653
468382,17,26,-652
468817,20,32,-651
469257,16,29,-655
469693,12,28,-650
470115,13,31,-651
470589,15,32,-651
471001,18,22,-653
471441,171,56,-114
471868,171,54,-58
472299,172,58,-57
472757,172,58,-55
473192,173,59,-53
473629,173,59,-55
474077,172,54,-60
474498,171,56,-61
474931,172,54,-60
475359,173,56,-57
475813,173,53,-61
476259,172,55,-67
476685,171,53,-73
477104,171,59,-71
477565,172,57,-69
477989,172,58,-70
478441,172,58,-72
478864,171,58,-72
479300,172,59,-75
479757,173,58,-83
480181,173,62,-88
480608,171,60,-77
481053,170,59,-72
481493,170,60,-68
481936,171,57,-65
482376,172,57,-65
482801,171,61,-67
483239,170,62,-85
483668,22,36,-652
484160,19,42,-654
484553,7,21,-647
484990,13,31,-652
485437,12,27,-651
485861,177,177,-142
486293,179,180,-142
486733,8,27,-653
487177,10,39,-645
487624,9,20,-652
488049,171,97,-150
488485,173,85,-134
488929,176,90,-238
489357,12,30,-652
489785,13,31,-651
490229,179,76,-150
490663,180,77,-125
491192,182,88,-173
491556,15,31,-652
491985,13,40,-652
492410,179,84,-177
492833,178,81,-123
493276,181,84,-145
493711,9,33,-651
494158,14,27,-651
494595,182,64,-279
495041,180,74,-115
495488,184,145,-133
495906,8,43,-651
496338,13,42,-652
496782,11,35,-651
497227,188,127,-126
497645,187,125,-112
498099,12,40,-653
498537,7,34,-654
498980,11,31,-653
499405,187,125,-128
499837,188,137,-107
500365,192,182,-173
500711,10,35,-651
501147,13,29,-651
501585,185,97,-208
502028,189,110,-183
502469,213,91,-258
502913,8,34,-653
503323,13,42,-653
503783,253,116,-276
504202,276,113,-173
504653,288,171,-196
505093,16,43,-652
505534,9,47,-653
506024,14,34,-654
506416,264,272,-226
506849,259,240,-238
507277,10,34,-653
507708,4,28,-651
508137,12,24,-653
508577,246,164,-269
509016,246,159,-281
509468,239,155,-400
509881,3,24,-652
510337,8,32,-650
510777,228,116,-394
511182,223,106,-380
511630,224,123,-362
512060,229,136,-321
512503,230,142,-370
512955,1,19,-653
513372,3,34,-650
513817,6,36,-653
514261,237,194,-318
514691,240,214,-233
515131,240,232,-238
515554,236,187,-316
516000,227,153,-299
516462,225,149,-269
516884,5,44,-651
517300,4,34,-651
517753,9,33,-651
518176,244,212,-273
518660,237,142,-293
519060,112,141,-401
519521,9,24,-650
519937,8,32,-651
520371,232,174,-350
520825,232,135,-312
521261,236,68,-340
521692,17,33,-652
522154,10,36,-651
522573,216,132,-468
522988,214,110,-390
523426,214,102,-422
523868,9,31,-654
524296,10,34,-649
524748,4,34,-652
525173,221,98,-360
525629,216,107,-374
526053,8,27,-650
526496,10,43,-652
526921,11,24,-653
527359,119,43,-344
527797,211,78,-371
528227,209,117,-528
528669,12,29,-653
529121,8,39,-649
529546,101,62,-344
529988,94,56,-291
530416,95,85,-339
530855,10,31,-653
531321,11,22,-650
531735,222,146,-408
532181,227,135,-314
532617,226,115,-356
533048,11,24,-652
533496,5,41,-652
533914,2,26,-649
534350,228,160,-311
534805,226,162,-317
535244,6,29,-651
535657,5,36,-653
536095,6,21,-649
536533,226,172,-325
536982,223,172,-308
537407,223,187,-448
537843,10,32,-649
538334,11,28,-651
538741,234,192,-314
539157,229,189,-282
539598,226,206,-337
540033,10,25,-651
540468,6,40,-651
540895,249,254,-285
541344,242,241,-242
541805,238,248,-225
542234,15,23,-652
542673,15,36,-651
543101,8,25,-653
543535,4,29,-648
543988,82,115,-324
544405,243,253,-268
544844,236,273,-229
545297,229,222,-311
545733,222,187,-268
546149,223,173,-301
546578,10,26,-654
547041,6,42,-651
547495,10,31,-650
547897,218,164,-320
548333,211,174,-269
548777,2,42,-651
549209,9,44,-651
549725,5,28,-649
550089,227,195,-305
550533,213,160,-313
550973,218,195,-367
551394,5,37,-648
551829,7,30,-650
552263,236,205,-309
552700,235,193,-276
553161,234,178,-353
553565,10,35,-649
554025,11,33,-652
554464,237,207,-354
554882,237,190,-277
555349,236,201,-300
555760,7,28,-654
556209,9,44,-650
556653,9,30,-653
557073,235,198,-263
557505,232,192,-277
557942,10,31,-652
558398,8,27,-652
558821,3,31,-651
559269,216,201,-231
559708,221,202,-241
560147,228,210,-378
560577,8,32,-650
561006,9,29,-652
561445,225,210,-297
561892,228,211,-264
562333,232,228,-327
562748,3,24,-653
563205,7,36,-654
563641,228,204,-310
564072,231,208,-250
564501,235,224,-300
564949,10,37,-653
565365,11,37,-651
565839,225,200,-415
566257,228,206,-243
566697,233,230,-259
567140,10,40,-654
567565,7,28,-653
567992,4,33,-650
568429,227,214,-271
568877,226,208,-266
569329,3,24,-651
569757,7,47,-650
570176,7,37,-651
570608,227,188,-301
571073,220,201,-242
571493,221,234,-318
571933,7,28,-652
572368,10,35,-650
572820,200,164,-353
573233,201,174,-270
573583,201,174,-270
