EpochTime,DOA,Confidence,Strength
2406,356,2,-649
2853,84,6,-651
16004,224,32,-657
16194,218,40,-657
16627,234,28,-655
17053,227,41,-656
17511,230,37,-655
17976,235,34,-656
18384,221,52,-655
18813,227,31,-655
19248,212,38,-657
19692,233,36,-657
20120,238,37,-655
20564,233,44,-656
21020,231,39,-655
21480,225,40,-655
21984,228,47,-656
22344,230,46,-654
22762,227,40,-658
23204,229,40,-654
23692,218,37,-655
24073,225,31,-657
24524,230,38,-655
25068,228,42,-655
25405,237,33,-656
25832,233,38,-654
26256,223,43,-655
26692,221,25,-659
27132,206,35,-659
27568,214,37,-656
28024,211,44,-658
28437,220,33,-657
28884,223,37,-652
29320,214,36,-655
29737,211,34,-656
30192,213,42,-656
30640,220,37,-657
31068,217,29,-656
31506,215,44,-657
31928,219,36,-659
32367,212,26,-655
32824,217,38,-656
33268,215,30,-656
33695,213,27,-655
34119,216,30,-656
34552,230,34,-655
35004,227,24,-655
35444,207,44,-658
35950,218,50,-656
36399,207,36,-656
36725,209,36,-654
37191,203,31,-655
37612,206,35,-656
38036,221,24,-659
38500,216,32,-655
38928,205,30,-656
39375,210,41,-656
39800,215,37,-659
40220,199,46,-655
40694,223,35,-658
41112,219,38,-655
41557,205,41,-656
41984,232,35,-659
42420,217,38,-657
42860,223,25,-658
43287,220,26,-658
43723,217,37,-655
44186,218,39,-655
44609,218,55,-653
45047,219,42,-659
45540,234,53,-658
45916,228,39,-657
46352,224,48,-660
46804,226,39,-656
47227,225,45,-657
47683,220,40,-658
48112,225,52,-659
48670,226,44,-658
48996,227,46,-657
49437,223,40,-655
49872,231,30,-655
50304,231,43,-658
50735,235,43,-657
51250,220,30,-656
51600,224,48,-658
52052,232,39,-655
52466,225,34,-658
52907,231,43,-657
53384,231,37,-656
53784,238,38,-657
54209,224,26,-658
54668,230,31,-658
55092,227,46,-659
55636,230,38,-655
55954,224,49,-655
56396,231,28,-658
56841,218,36,-655
57281,222,35,-656
57712,222,37,-655
58139,235,39,-656
58580,231,35,-659
59020,229,29,-654
59480,228,36,-658
59901,238,39,-656
60340,225,42,-657
60765,227,41,-657
61230,224,43,-654
61648,225,49,-657
62084,229,30,-656
62550,227,43,-656
62964,235,40,-654
63396,238,32,-655
63840,232,42,-658
64272,225,37,-656
64724,229,42,-659
65215,225,38,-655
65589,237,35,-658
66028,230,43,-656
66449,234,44,-658
66876,227,51,-655
67333,226,53,-659
67776,235,29,-656
68216,231,42,-657
68644,229,40,-659
69071,236,34,-658
69520,239,42,-655
69964,233,32,-658
70389,231,46,-657
70832,230,46,-656
71260,229,37,-656
71688,220,31,-655
72133,218,33,-658
72559,224,45,-657
73023,234,41,-657
73444,220,31,-657
73879,227,43,-656
74340,229,34,-655
74762,229,45,-653
75203,225,29,-655
75643,224,30,-655
76071,233,31,-655
76540,229,37,-654
76956,215,27,-656
77388,223,41,-657
77808,233,31,-653
78248,220,34,-655
78716,225,39,-655
79116,220,38,-656
79565,232,36,-656
80000,214,44,-657
80444,219,48,-660
80870,228,46,-658
81308,216,47,-657
81760,231,39,-656
82192,243,28,-655
82624,229,38,-658
83043,233,29,-655
83484,235,39,-656
83916,230,60,-656
84380,223,42,-657
84812,223,41,-656
85244,238,46,-655
85692,231,32,-658
86109,231,40,-658
86590,220,48,-657
86984,227,44,-657
87424,224,48,-656
87868,229,37,-656
88304,223,39,-657
88734,237,42,-655
89166,220,35,-657
89599,226,43,-656
90064,215,47,-655
90497,231,45,-655
90913,209,34,-656
91395,220,25,-655
91792,231,35,-654
92232,234,29,-655
92668,230,27,-660
93120,229,26,-650
93544,210,50,-656
93975,222,33,-656
94424,225,39,-658
94868,219,18,-655
95282,224,31,-655
95724,222,35,-655
96256,224,38,-655
96600,209,42,-657
97052,214,47,-655
97480,217,34,-656
97911,226,46,-658
98375,223,49,-658
98784,232,33,-654
99205,216,43,-655
99653,228,57,-659
100100,234,38,-655
100548,216,51,-656
100980,228,26,-656
101415,221,39,-655
101891,223,32,-658
102284,209,34,-656
102734,228,31,-653
103164,221,45,-658
103604,223,40,-659
104066,230,33,-659
104463,234,32,-656
104916,232,32,-654
105354,230,35,-654
105761,209,30,-654
106221,217,32,-657
106645,215,38,-656
107073,202,38,-654
107515,203,28,-655
107956,206,47,-657
108408,220,33,-656
108836,209,37,-656
109258,216,42,-654
109705,221,42,-655
110140,221,28,-655
110581,213,31,-657
111004,215,34,-658
111464,208,36,-657
111930,211,38,-658
112332,205,33,-655
112778,215,27,-655
113218,214,40,-655
113636,213,39,-656
114088,232,40,-655
114512,218,29,-655
114948,211,42,-656
115385,225,28,-656
115820,233,22,-656
116265,227,40,-658
116704,229,22,-656
117147,233,40,-658
117584,210,41,-655
118008,210,41,-656
118464,213,47,-655
118888,214,34,-658
119324,224,33,-658
119768,228,35,-657
120212,216,43,-656
120624,235,32,-658
121080,226,27,-657
121498,222,36,-654
121933,208,25,-652
122380,211,31,-655
122828,213,35,-657
123293,218,29,-657
123692,215,25,-657
124134,204,29,-656
124567,238,42,-660
125003,246,70,-659
125453,255,51,-661
125872,244,71,-662
126302,228,77,-657
126748,243,67,-663
127200,239,81,-663
127619,243,61,-660
128072,242,48,-660
128508,226,77,-661
128936,238,67,-661
129464,235,58,-656
129804,235,47,-659
130260,235,29,-654
130688,220,32,-658
131110,219,31,-657
131551,178,32,-658
132005,206,41,-655
132550,227,35,-658
132860,224,27,-656
133289,207,37,-659
133734,236,25,-656
134164,227,36,-659
134616,211,41,-657
135056,203,31,-657
135513,95,27,-658
